1,Building data science products and data driven strategy across startups and large firms. Ex-Sr.Manager at Morgan Stanley. Ex-Data Scientist at GE.       ,Zapr,Data Scientist,2006,B.Tech.,India,Mechanical Engineering,Analytics,4,0,1,0,Bengaluru,Male,AL101
169,"She is a marketer with experience in the top 3 FMCG of the country - HUL, P&G and Nestle. She is currently working as a project sales manager and has previously worked with the brand management team (particularly e-commerce) of Maggi.",Nestle,Project Sales Manager,2018,B.Tech.,India,Mechanical Engineering,Management,2,0,1,0,Mumbai,Female,MG121
170,"He setup outsourcing strategy, captive centre in India, and worked closely with global CIOs and his directs of Credit Suisse. Managed large scale IT projects. Currently consulting companies on setting up offices and business in Europe.",Independent consultant,Independent consultant,1990,M.Tech.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Pune,Male,MG122
171,"He did a PGP from IIMC in 1998 and has since been working in various leadership roles in the EdTech and School Education domain. He also has diverse experience across industries in business development, operations, sales and strategy. ",Vishwajyot Schools,COO,1996,B.Tech.,India,Electrical Engineering,Management,1,0,1,0,Mumbai,Male,MG123
172,"He is a supply chain leader with 17+ years of experience. He did his MBA in Operations/Systems and works in Supply chain planning, S&OP, Inventory management, Logistics, OTC, IT, Change management, Process improvement, Lean and Six Sigma.",Parksons Packaging,Assistant Vice President - SCM and Planning,2007,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,3,0,1,0,Mumbai,Male,MG124
173,He is currently working as a Product Manager for Storage Area Networking. His role includes designing roadmaps for the product and go to market strategies. Previously worked as Product Manager in Cisco and as Piping Engineer with Praxair.,NetApp,Product Manager,2016,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Bangalore,Male,MG125
174,"He works in Strategy Consulting for Corporate entities and PE Funds on strategic issues involving new investments, dealing with competitive pressures, exploitation of outsourcing opportunities, envisioning the future of the industries etc.",Avalon Group,Chairman,1971,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Mumbai,Male,MG126
175,"He is working as a Project Engineer in the energy sector. Manages projects in Offshore wind industry with various package managers of turbine suppliers, foundation suppliers etc. and works with contracts and procurement to deliver the project.",Royal Dutch Shell,Project Engineer,2013,B.Tech.,Netherlands,Mechanical Engineering,Management,2,0,1,0,The Hague,Male,MG127
176,"His work experience is in Logistics, Supply Chain, Procurement, Planning and Customer Service. Previously worked at Kellogg's for 27 years and at Asian Paints for more than 10 years. Currently looking for one last assignment before he retires.",Blackwoods,Head of Supply Chain Planning,1981,B.Tech.,Australia,Mechanical Engineering,Management,1,0,1,0,Sydney,Male,MG128
177,"He is presently working at Boehringer Ingelheim. Has work experience across different industries and his key strengths include forging partnerships with different stakeholders, studying user behavior and adapting platforms to end user needs. etc",Boehringer Ingelheim,Head of Digital Excellence,2010,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Mumbai,Male,MG129
178,"He is presently Global Engineering head for Electric Power Gensets below 1000 kVA. He is also an experienced Electric Power professional with extensive background in generator sets in the areas of product development, engineering and procurement.",Caterpillar,Chief Engineer,1994,B.Tech.,India,Civil Engineering,Management,1,0,1,0,Bangalore,Male,MG130
179,"His career spans over 11 yrs in corporate and 5+ yrs in entrepreneurship. His journey with Fincash involved setting up the unit of 30 persons across technology, operations, marketing, etc. In 1 Pay, he was Co-CEO and achieved 20-40% M-o-M growth.",PurpleTutor,Founder & CEO,2002,B.Tech.,India,Chemical Engineering,Management,2,0,1,0,Mumbai,Male,MG131
180,"His field of work is management and IT consulting. He is a trusted partner in business for IT-enabled supply chain planning, predictive analysis & optimization. He is presently working as Analytics Program Manager for a large CPG Company in Europe.",Infosys Consulting,Principal,2005,M.Mgt.,India,Shailesh J. Mehta School of Management,Management,2,0,1,0,Banglore,Male,MG132
181,"He is the Profit and Loss Statement Leader at his company and works in the design, manufacturing and marketing of Double and Single Ferrule fittings, Valves, Manifolds etc. Is a CSR Leader and Board of Studies and Management Member for an institute.",FluidControls Private Limited,COO and CTO,2000,Ph.D.,India,Mechanical Engineering,Management,4,0,1,0,Pune,Male,MG133
182,He works at an educational company. His work includes analyzing business situations and developing long term and short-term strategies. He loves researching the trends across businesses with respect to the products and technology that he works with.,Vedantu,Business growth lead,2014,B.Tech.,India,Metallurgical Engineering & Materials Science,Management,2,0,1,0,Bangalore,Male,MG134
183,"He has worked in supply chain and strategy consulting and is presently the Director at Healthcell Services. Previously worked with Deloitte Consulting and PepsiCo.He holds an MS in Process Control from Arizona State University, and a PGDBM from IIMB.",Healthcell Services Pvt. Ltd.,Director,1991,B.Tech.,India,Chemical Engineering,Management,3,0,1,0,Mumbai,Male,MG135
184,"He is the founder of Spirituals, TEDx Speaker, Life coach and Resident Monk at ISKCON Chowpatty. He conducts highly motivating courses such as 'Agents of Change'.",ISKCON,Head,2003,B.Tech.,India,Physics,Other,4,0,1,0,Mumbai,Male,OT101
185,He is building NeoDove and NeoBiz- Sales and Marketing Solution for SMBs across the globe. I have previously worked as Senior manager at OLAand co-founder of Radioze,NeoDove,CoFounder,2010,B.Tech.,India,Chemical Engineering,Other,2,0,1,0,Jaipur,Male,OT102
186,"He provides consultancy for business development, team building and research management. He has more than 17 years of experience of work related to healthcare industry.",MetFlux & Answer Genomics & CareOnco,Consultant,2004,Ph.D.,India,Chemical Engineering,Other,2,0,1,0,Gurugram,Female,OT103
187,"He has enjoyed working in automotive, IT and educational domains in different capacities such as technology, innovation, project management, business development and strategy.",Vodafone Idea,Assistant General Manager,2010,M.Tech.,India,Systems & Control Engineering,Other,2,0,1,0,Mumbai,Female,OT104
188,"He has worked in Market, sector and startup research. He plays the Sector agnostic role at IIM A's incubator. He has previously worked as Sr. Manager for digital banking at RBL bank.",CIIE.CO at IIM Ahmedabad,Senior Associate,2017,Dual Degree,India,Physics,Other,4,0,1,0,Mumbai,Female,OT105
189,"He is working as a Client onboarding specialist. He is an experienced Associate Software Developer with a demonstrated history of working in the financial services industry, particularly FIX onboarding. ",Flextrade India,Senior Onboarding Specialist,2016,M.Tech.,India,Centre for Technology Alternatives for Rural Areas - CTARA,Other,2,0,1,0,Pune,Male,OT106
190,He is presently assigned as Technical Assistant to Executive Director in Materials Management. He was the Core Team member for implementation of MM module of SAP and Process owner for implementation of SRM Module of SAP.,SAIL,GM(Purchase-Mechanical),1991,B.Tech.,India,Metallurgical Engineering & Materials Science,Other,1,0,1,0,Bhilai,Male,OT107
191,"He has worked in Telecommunication, IT, Biomedical Engineering, Instrumentation and Control. He is a Cloud migration strategist and an experienced leader and architect in telecom and finance. TOGAF. ITIL. DevOps. Security. IAM.",Nokia,Lead Architect,2000,M.Tech.,United Kingdom,Biosciences & Bioengineering,Other,1,0,1,0,Milton Keynes,Male,OT108
192," His startup Legitquest offers SaaS solutions to lawyers in content and analytics space. He has lead multi-functional teams of Product, Marketing, Sales, Finance and compliance for successful product business setup in a matrix environment.",Legitquest,Founder / CTO,1995,M.Tech.,India,Civil Engineering,Other,2,0,1,0,Gurgaon,Male,OT109
193,"He is into Dynamic credit profiling using unstructured data from social networks for Banks,NBFC,Housing finance companies. He Mines profiles from social networks similar to present client profiles for Banks,NBFC to generate targeted leads. ",Freelancer,Freelancer,1984,B.Tech.,India,Civil Engineering,Other,1,0,1,0,Mumbai,Male,OT110
194,"Ex-Lead data-enabled products for OYO US growth.He previously led TV Audience Ad Retargeting products, analytics and operations for a silicon valley rockstar start-up .Angel investor and advisor to kickass start-up PurpleTutor and Growisto
",Amazon,Head Product Management,2002,B.Tech.,United States,Metallurgical Engineering & Materials Science,Other,2,0,1,0,Santa Clara,Male,OT111
195,"He has been the worldwide head of HR for an IT company with about 15000 employes and has an experience of  more than 3 decades of IT Industry in Mergers, Project Management,IT Enablement, HR Systems & Policies, Career Counselling and Training.",Private consulting,NIL,1978,B.Tech.,India,Metallurgical Engineering & Materials Science,Other,2,0,1,0,Mumbai,Male,OT112
196,"He is a Learning and education program specialist with experience of working in payments, publishing and insurance companies. A strong education professional skilled in design and delivery of learning Programs, consulting and strengths coaching",PayPal India,Program Manager,1996,M.Tech.,India,Humanities & Social Science,Other,1,0,1,0,Chennai,Female,OT113
197,"He is an experienced energy sector executive and entrepreneur, having worked across UK & Europe, LAmerica, Middle East, India and East Asia over the past 25 years. He designs integrated clean energy solutions for Industrial and Corporate clients.",Feyn Partners,Founder and President,1995,M.Tech.,France,Chemical Engineering,Other,1,0,1,0,Paris,Male,OT114
198,"He is leading a program at IITB to help entrepreneurs come up with their ideas, and providing them support to launch and grow start-ups. He has previously worked as General Manager of Business Development in Reliance. Co-founded Banyan International",IIT Bombay,"Head, Programs, DSSE",2004,B.Tech.,India,Chemical Engineering,Other,4,0,1,0,Mumbai,Male,OT115
199,"He is presently working in the NGO sector for rural development and education.Over 22 years in resistance welding systems. Over 40 years in mechanical design. Worked with Godrej & Boyce, Klaas Equipment, retd. as GM operations at Mechelonic Engineers",Vigyan Ashram,Retired as GM(Ops),1974,B.Tech.,India,Mechanical Engineering,Other,4,0,1,0,Mumbai,Male,OT116
200,"He is working in the fields of Computer Vision, Data Science, Deep Learning.Works closely with Business team giving useful insights by mining patterns from Data. Key role in helping company's strategic decision making, develop and test ML algorithms.",Myntra,Senior Staff Data Scientist,2011,M.Tech.,India,Electrical Engineering,Other,1,0,1,0,Bangalore,Male,OT117
201,He work includes assessment of design of nuclear reactors and approval of license to build nuclear reactors.,"Atomic Energy Regulatory Board, Government of India",Scientific Officer (G),2000,M.Tech.,India,Master of Technology - M.Tech.,Other,1,0,1,0,mumbai,Male,OT118
202,"He is a retired Senior Reservoir Geologist at ADCO. He is also the former CIO, CTO and the Chief of Reserves Assurance at Reliance Industries Ltd. Oil & Gas.",RIL-E&P,CIO (Retired),1983,Ph.D.,India,Earth Sciences,Research,2,0,1,0,Chennai,Male,RS101
203,He is currently the Director of Mega Zing Solutions Pvt. Ltd. He was a former Principal Investigator at USAID. He has also worked with the Global Deloitte Team.,Mega Zing Solutions Pvt. Ltd.,Co-Founder & Director,2005,Ph.D.,India,Energy Science & Engineering,Research,1,0,1,0,Gurgaon,Male,RS102
204,He is currently a Doctoral Candidate at ETH Zurich. He is a researcher in the field of Machine learning & Data Science. He has worked as a freelance Data Scientist at ZipGo.,ETH Zurich,Doctoral Candidate,2009,B.Tech.,Switzerland,Metallurgical Engineering & Materials Science,Research,3,0,1,0,Zurich,Male,RS103
205,He mostly builds large scale data science applications for Bing shopping team. He has interned at BROCADE as a Senior Software Engineer. working at microsoft from last 6 years,Microsoft,Senior Software Engg/ Data Scientist,2010,M.Tech.,India,Electrical Engineering,Research,2,0,1,0,Hyderabad,Male,RS104
206,"He has worked in Pharma and Polymer Industry for 5.7 yrs as Scientist and then he shifted to Intellectual Property Rights and is currently working in this field since Oct 2006.
",Momentive,Senior Scientist,1995,M.Sc.,India,Chemistry,Research,2,0,1,0,Hyderabad,Male,RS105
207,"His work mainly involves teaching, learning and research. He is also involved in design and development of curriculum for undergraduate engineering students of University of Mumbai.",Don Bosco Institute of Technology,Professor & Dean Adminstration,2011,Ph.D.,India,Electrical Engineering,Research,1,0,1,0,Mumbai,Male,RS106
208,"He is working in Corporate research in healthcare domain. He specialises in Machine Learning, Data Analysis, Image Processing and Signal Processing. He has a experience of over 16 years.",Philips Research,Senior Scientist,2005,M.Tech.,India,Biosciences & Bioengineering,Research,1,0,1,0,Bangalore,Male,RS107
209,"He is currently working in a Swiss Med-Tech startup. He holds a M.Tech degree in Mechanical Engineering from Imperial College, London and done a research intern in Louisiana state university",Sleepiz AG,Lead R&D Engineer,2018,B.Tech.,India,Mechanical Engineering,Research,2,0,1,0,Pune,Male,RS108
210,He is the Associate Vice President and the Head of Process Development at Wockhardt. He was a Research Scientist at Aurigene Technologies where he did his research in the Biotechnology and Pharmaceutical field.,Wockhardt,Associate Vice President,1998,Ph.D.,India,Biosciences & Bioengineering,Research,2,0,1,0,Aurangabad,Male,RS109
211,"He is working as a Project Team Leader in Advisory Services.He is experienced in setting up, mentoring and growing a new R&D / Development group, Program Management, Automotive and Off-road Vehicle Development.",Ernst & Young LLP,Project Team Leader,1998,Ph.D.,India,Aerospace Engineering,Research,1,0,1,0,Pune,Male,RS110
212,"He has worked in porous silicon fabrication and simulation, H- ion beam extraction simulation. He is interested in silicon solar energy fabrication, simulation projects. Li-ion and other storage battery projects.","RRCAT, Atomic Energy Dept",Retired Scientific Officer,2001,Ph.D.,India,Metallurgical Engineering & Materials Science,Research,1,0,1,0,Indore,Male,RS111
213,"He is a Heavy Engineering Design, Engineering, and Industrial safety consultant. He is experienced in Business Plan development, Business Sustainability, Renewable energy Research (Photovoltaics), Technology transfer.","Solar Energy Research Institute of Singapore, NUS",Head of Research Group & Lab manager,2017,M.Tech.,Singapore,Energy Science & Engineering,Research,4,0,1,0,Singapore,Male,RS112
214,He is a Graduate Student Researcher at Cornell University in the Materials Science and Engineering Departmen. He has worked as a Process Development Engineer in Taiwan Semiconductor Manufacturing Company Limited (TSMC).,Cornell University,Graduate Student Researcher,2014,M.Tech.,United States,Metallurgical Engineering & Materials Science,Research,3,0,1,0,"Ithaca, New York",Male,RS113
215,He is working in the Nano-electronics and quantum standards research field for last 9 years at CSIR-NPL in Delhi. Before that he did his PhD in the Penn State university and alsoworked in R&D at Intel Corporation in US.,CSIR-National Physical Laboratory,Senior Scientist,2005,M.Sc.,India,Chemistry,Research,1,0,1,0,New Delhi,Male,RS114
216,"He has 30+ Years experience on Materials Science, Civil and Environmental engg, Natural Resource Management, Industrial and Agro Waste Management, Alternative Building Materials. He is also a 'Sir CV Raman Research Fellow'.",CSIR-AMPRI,Senior Principal Scientist,2007,Ph.D.,India,Centre for Environmental Science & Engineering - CESE,Research,4,0,1,0,Bhopal,Male,RS115
217,"He is a delivery-oriented techno-commercial professional with over 15 years of CFT experience in various 
phases of Product Development & Technology. Most of his work is related to product development & sheet metal engineering. ",Mahindra & Mahindra Ltd,Lead Engineer - Body Systems,2006,M.Tech.,India,Mechanical Engineering,Research,2,0,1,0,Chennai,Male,RS116
218,"He has done his Phd at SUTD. He is also a Research Associate at the University of Edinburgh. He has experience in Design Thinking, Product Ideation to Prototypes, Design Research Methodology, Circular Economy and Sustainability.",Imperial College London,Research Associate,2014,M.Tech.,United Kingdom,Centre for Environmental Science & Engineering - CESE,Research,2,0,1,0,Edinburgh,Male,RS117
219,"He works as an empirical social scientist, trying to understand how people make decisions, and how one can influence that decision making to improve social welfare. He has also worked in the Centre for Experimental Social Sciences.","Centre for Social and Behaviour Change, Ashoka University",Member of Behaviour Data Team,2017,B.Tech.,India,Chemical Engineering,Research,1,0,1,0,Mumbai,Male,RS118
220,"He is currently pursuing his PhD at University of Michigan, wherein he models the behavior of electrochemical systems like Li-ion batteries, Fuel cells etc. Previously, he was developing Li-ion batteries for the Indian Government. ",University of Michigan,Graduate Student,2016,Dual Degree,United States,Metallurgical Engineering & Materials Science,Research,2,0,1,0,Ann Arbor,Male,RS119
221,"He is a experienced R&D Manager with a demonstrated history of working in the oil & energy industry. He is skilled in Biotechnology, Life Sciences, Fermentation, Bioprocess development, Protein Purification and Bioanalytical skills.",Bharat Petroleum Corporation Limited,Manager (R&D),2004,M.Sc.,India,Biosciences & Bioengineering,Research,1,0,1,0,New Delhi,Male,RS120
222,"He has over 35 years experience in R&D and teaching covering aspects of computer science, microelectronics, VLSI architectures, embedded systems, hardware-software codesign, etc. He was also the Acting Director of CSIR-CEERI, Pilani.",BITS-Pilani,Visiting Faculty,1986,M.Tech.,India,Computer Science & Engineering,Research,2,0,1,0,Pilani,Male,RS121
223,"She is a scientist in the Central Drug Research Institute. She has done commendable work in academic and industrial research. She is experienced in organic synthesis, synthetic organic chemistry, medicinal and pharmaceutical chemistry",Central Drug Research Institute,Principal Scientist,2006,Ph.D.,India,Chemistry,Research,2,0,1,0,Lucknow,Female,RS122
224,"He has experience in directed protein evolution, RNA networks, Origins of Life problem, etc,. He was a Postdoctoral Fellow at University of Heidelberg. His work revolves around studying RNA catalysisand chemical self-replicating systems.",National Centre for Biological Sciences (NCBS),Campus Fellow,2008,M.Sc.,India,Biosciences & Bioengineering,Research,2,0,1,0,Bengaluru,Male,RS123
225,"He has done his postdoctoral fellowships from NSC Taiwan and Yonsei University, Seoul. He is a recipient of ISTE National Award for innovative research in engineering and technology (2007). He has been working as a professor for 37+ years.",Rajagiri School of Engineering and Technology,Professor,2002,Ph.D.,India,Civil Engineering,Research,2,0,1,0,Kochi,Male,RS124
226,"Delivering talks on special topics of holistic development, change management, regulation of mind and experience meditation. Counseling youth on communication skills, character development, regulation of mind through practice of meditation.",Visiting faculty Mech engg & Holistic Development,Retired Professor in Thermal engg/ Retired Principal,2007,Ph.D.,India,Energy Science & Engineering,Research,4,0,1,0,Pune,Male,RS125
227,"He is a Bioengineer specialising in orthopaedic biomechanics, with specific focus on upper-limb and lower-limb joints. He has completed his MSc and PhD in Bioengineering from Imperial College London, and Postdoctoral research from KU Leuven.",IIT Bombay,Assistant Professor,2012,Dual Degree,India,Mechanical Engineering,Research,4,0,1,0,Mumbai,Male,RS126
228,"He works in Designing and Developing Solutions for Energy, Automobile and Process industries. He is experienced in New Product Development, Technology and Innovation Management,etc. He has previously worked in Tata technologies and ESI Group.",Forbes Marshall,Principal Lead,2008,M.Tech.,India,Mechanical Engineering,Research,2,0,1,0,Pune,Male,RS127
229,"She is a PhD Candidate at the Stanford University, her research is mainly at the intersection of computer architecture and genomics. She has worked as a Research Assistant at Carnegie Mellon University. She has also interned at D.E.Shaw Research",Stanford University,PhD student,2017,Dual Degree,United States,Electrical Engineering,Research,1,0,1,0,Stanford,Female,RS128
230,"He is a Global Business Leader with 15+ years of experience in Biologics CMC, Product Development and Operations. He has successfully led phase appropriate CMC activities and transitioned several drugs from early development to commercialization. ",Amgen,Director,2002,B.Tech.,United States,Chemical Engineering,Research,1,0,1,0,Cary,Male,RS129
231,"He is versed in structural health monitoring, cyber-physical systems, IoT and predictive analytics. He has 15+ years experience in managing multi-disciplinary work on system modeling, sensing, and algorithms. He has 17 patents and 2500+ citations.","Palo Alto Research Center (PARC, a Xerox Co.)",Research Director,2002,B.Tech.,United States,Mechanical Engineering,Research,3,0,1,0,Palo Alto,Male,RS130
232,"He is currently working in Simulation and modelling of optical and RF applications.He has previously worked at Evalueserve,De Core Group of Companies.He is also pursuing part-time PhD at IISc in the Department of Electronic Systems and Engineering.","COMSOL, Inc.",Application engineer,2013,M.Tech.,India,Electrical Engineering,Research,1,0,1,0,Bengaluru,Male,RS131
233,"He does research and documentation for an organization based in Tumkuru, Karnataka, this NGO is working towards eradication of the practice of manual scavenging. He was also a Doctoral student in IIM Banglore and has done research in Public Policy.",Thamate (NGO),Researcher,2007,B.Tech.,India,Chemical Engineering,Research,1,0,1,0,Bengaluru,Male,RS132
234,"She was a Postdoctoral Associate at University of Maryland, also she is a Graduate research Assistant from University of Maryland College Park.She is working on improving the weather forecasts after completing Phd in Atmospheric and Oceanic Sciences",The University Corporation for Atmospheric Research,Associate Scientist,2012,B.Tech.,United States,Civil Engineering,Research,2,0,1,0,Rockville,Female,RS133
235,"He has over 26 years of experience in the Telecom, Wireless and Broadband industry. He has worked in firms like Bell Laboratories, Lucent Technologies in software product development and integration.He also has 10 years of entrepreneurial experience.",Bohiyaanam Technology (P) Ltd.,CTO,1982,B.Tech.,India,Electrical Engineering,Research,3,0,1,0,Pune,Male,RS134
236,"For the past 32 years he has engaged in Research, Innovation, Product Development, Solution Engineering, Technology Management, Strategy and Organizational Leadership at national and global levels, across several domains of technology and industries.",Ubiqare Health Private Limited,Co-Founder & Director,1985,M.Tech.,India,Electrical Engineering,Research,2,0,1,0,Bangalore,Male,RS135
237,"She is the Program Manager of the Advanced Energy Research and Technology Center. She has 10+ years of  experience in advanced nanomaterials synthesis, microscopy, spectroscopy, and data analytics, she has 3+ years of business development experience.",Stony Brook University,Program Manager,2013,B.Tech.,United States,Metallurgical Engineering & Materials Science,Research,1,0,1,0,Stony Brook,Female,RS136
238,"He is responsible for conceptualizing, establishing and growing the business of plasma products for one of the leading Biopharmaceutical companies of India.",PlasmaGen BioSciences,CEO,1994,Ph.D.,India,Biosciences & Bioengineering,Strategy consulting,1,0,1,0,Bangalore,Male,SC101
239,"He is currently working in Corporate Strategy , VC as a Associate Director. He is working in consulting for more than 7 years. He has also worked in Capgemini",Infinx Inc,Associate Director,2014, M.Mgt.,India,Shailesh J. Mehta School of Management,Strategy consulting,1,0,1,0,Mumbai,Male,SC102
240,"He  heads strategy for ShareChat, a Bangalore based startup valued at ~ 3Billion USD and backed by Twitter, Snapchat, Tiger Global, Temasek etc. Senior technical Product Manager at  Synopsys",Mckinsey,Senior Director- Strategy and Operations,2005,Dual Degree,India,Electrical Engineering,Strategy consulting,4,0,1,0,Bangalore,Male,SC103
241,"He is currently a consultant.He was previously the Chief Product Officer at a Fintech startup, cofounder at a Digital Manufacturing and a Water Desalination startup and an Investment Banking Analyst.",Think North,Founder,2014,B.Tech.,India,Metallurgical Engineering & Materials Science,Strategy consulting,4,0,1,0,Mumbai,Male,SC104
242,"He is heading a business unit of MPL Sports, which is an E-commerce/brands business of MPL..Has worked as Assistant vice president of Ex-Star Sports,Director in corporate development at Ola, Kearney, Arvind",Mobile Premier League,Head - Business Unit,2011,Dual Degree,India,Mechanical Engineering,Strategy consulting,2,0,1,0,Bangalore,Male,SC105
243,"Blume Ventures Full-time -2 yrs 10 mos Co-Founder, Head of Business Development @ PV Diagnostics -9 mos Investment Associate @ Guild Capital -1 yr 8 mos Associate Consultant @ Bain & Company -1 yr 1 mo Founder",INSEAD,MBA Student at INSEAD,2015,Dual Degree,France,Energy Science & Engineering,Strategy consulting,1,0,1,0,Paris,Female,SC106
244,"He combines Creative Ideation with Execution expertise.He is comfortable with the unknown & the flux in Start-Ups.He is responsible for hiring and mentoring a Team, setting up a studio & systems and Managing Traffic.",Design Express,Creative Director,1995,M.Des.,India,Industrial Design Centre,Strategy consulting,2,0,1,0,Mumbai,Male,SC107
245,"He works for strategy, operations and finance for the Hero Enterprise along with supporting the organic and inorganic growth of the group companies,he  focuses on diverse expansion and growth programmes of the Hero Group.",Hero Group,Strategic Planning & Projects,2014,Dual Degree,India,Metallurgical Engineering & Materials Science,Strategy consulting,2,0,1,0,New Delhi,Male,SC108
246,He is currently working in the Strategy & NPI team for the Abbott Nutrition International .He has worked in the Sales Force Effectiveness & Project Management Office Abbott Healthcare Pvt. Ltd. and as an analyst in Kearney.,Abbott,Senior Manager,2016,B.Tech.,India,Chemical Engineering,Strategy consulting,2,0,1,0,Mumbai,Male,SC109
247,"Ex-Manager at Deloitte Consulting. He has experience in assisting clients with assessing and implementing complex business applications, designing Pricing Strategies, providing execution support, and go-to-market strategies.",BCG,Project Lead,2010,Dual Degree,India,Civil Engineering,Strategy consulting,2,0,1,0,Mumbai,Male,SC110
248,"He is working with consulting professionals. He builds and implements strategies that can help enhance business performance.He is responsible for identifying and solving business problems, where analysis of data requires an in-depth evaluation",Accenture,Technology Consultant,2016,M.Mgt.,India,Shailesh J. Mehta School of Management,Strategy consulting,2,0,1,0,Hyderabad,Male,SC111
249,"Project Management, Asset Management, Private Equity, Supply Chain Management, Cost Control & Administration.Ex-""Investment Advisor at Joulon. A resourceful, quick-thinking and highly efficient management professional with 5+ yrs of experience.",OXEML,Commercial Director,2011,Dual Degree,United Kingdom,Chemical Engineering,Strategy consulting,4,0,1,0,Oxfordshire,Male,SC112
250,"IOT, Control & communication, connected healthcare, New business models and paradigms such as 'Comfort as a service' and how to enable these models. Ecological restoration and Natural resource development and management . Energy & Sustainability",Trans Vitals and The Ecological Society,"Co-Founder & Director, Trustee",1984,B.Tech.,India,Chemical Engineering,Strategy consulting,1,0,1,0,Pune,Male,SC113
